created_date,publication_id,parent_id,article_id,rating,funny,wow,sad,likes,disagree,toxicity,severe_toxicity,obscene,sexual_explicit,identity_attack,insult,threat,male,female,transgender,other_gender,heterosexual,homosexual_gay_or_lesbian,bisexual,other_sexual_orientation,christian,jewish,muslim,hindu,buddhist,atheist,other_religion,black,white,asian,latino,other_race_or_ethnicity,physical_disability,intellectual_or_learning_disability,psychiatric_or_mental_illness,other_disability,identity_annotator_count,toxicity_annotator_count,clean,perturbed
2017-06-12 00:43:43.909885+00,43.0,,343116.0,approved,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.8,0.0,0.0,0.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,10.0,he was a damned good cook i wish i had told him,he was a damned goooooood cook i wish i had told him
2017-07-31 21:11:02.093876+00,22.0,5692320.0,361210.0,approved,0.0,1.0,0.0,0.0,0.0,0.5,0.027027027027027032,0.3783783783783784,0.0,0.013513513513513514,0.21621621621621626,0.013513513513513514,,,,,,,,,,,,,,,,,,,,,,,,,0.0,74.0,what the hell are you talking about,what the hellooo are you talking about
2017-07-31 21:11:02.093876+00,22.0,5692320.0,361210.0,approved,0.0,1.0,0.0,0.0,0.0,0.5,0.027027027027027032,0.3783783783783784,0.0,0.013513513513513514,0.21621621621621626,0.013513513513513514,,,,,,,,,,,,,,,,,,,,,,,,,0.0,74.0,what the hell are you talking about,what the helfi are you talking about
2017-07-31 21:11:02.093876+00,22.0,5692320.0,361210.0,approved,0.0,1.0,0.0,0.0,0.0,0.5,0.027027027027027032,0.3783783783783784,0.0,0.013513513513513514,0.21621621621621626,0.013513513513513514,,,,,,,,,,,,,,,,,,,,,,,,,0.0,74.0,what the hell are you talking about,what the helllooo are you talking about
2017-07-30 20:13:55.079580+00,21.0,5686381.0,360916.0,approved,0.0,0.0,0.0,2.0,0.0,0.5,0.0,0.0,0.0,0.0,0.3,0.1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,10.0,just get really really sick,just get really really sich
2017-07-30 20:13:55.079580+00,21.0,5686381.0,360916.0,approved,0.0,0.0,0.0,2.0,0.0,0.5,0.0,0.0,0.0,0.0,0.3,0.1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,10.0,just get really really sick,just get really really sice
2017-07-30 20:13:55.079580+00,21.0,5686381.0,360916.0,approved,0.0,0.0,0.0,2.0,0.0,0.5,0.0,0.0,0.0,0.0,0.3,0.1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,10.0,just get really really sick,just get really really sich
2017-10-23 02:17:48.471991+00,102.0,,392129.0,approved,1.0,0.0,0.0,5.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,10.0,these people are simply evil,these people-why are simply evil
2017-10-23 02:17:48.471991+00,102.0,,392129.0,approved,1.0,0.0,0.0,5.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,10.0,these people are simply evil,these people-he are simply evil
2017-10-23 02:17:48.471991+00,102.0,,392129.0,approved,1.0,0.0,0.0,5.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,10.0,these people are simply evil,these people--who are simply evil
2017-05-11 21:38:45.464937+00,55.0,,333928.0,approved,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,10.0,if it is true he is sick and needs to be put out of our misery,if it is true he is sice and needs to be put out of our misery
2017-05-11 21:38:45.464937+00,55.0,,333928.0,approved,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,10.0,if it is true he is sick and needs to be put out of our misery,if it is true he is sich and needs to be put out of our misery
2017-05-11 21:38:45.464937+00,55.0,,333928.0,approved,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,10.0,if it is true he is sick and needs to be put out of our misery,if it is true he is sice and needs to be put out of our misery
2017-06-11 18:40:48.180659+00,54.0,5391094.0,342435.0,approved,0.0,1.0,0.0,0.0,1.0,0.5,0.0,0.1,0.0,0.0,0.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,10.0,no stupid would suffice there too,no stupiday would suffice there too
2017-06-11 18:40:48.180659+00,54.0,5391094.0,342435.0,approved,0.0,1.0,0.0,0.0,1.0,0.5,0.0,0.1,0.0,0.0,0.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,10.0,no stupid would suffice there too,no stuffed would suffice there too
2017-06-11 18:40:48.180659+00,54.0,5391094.0,342435.0,approved,0.0,1.0,0.0,0.0,1.0,0.5,0.0,0.1,0.0,0.0,0.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,10.0,no stupid would suffice there too,no stuft would suffice there too
2017-10-06 20:23:57.961874+00,102.0,6097545.0,386009.0,approved,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.5,0.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,we get it you dont think a black man should be able to be president,we get it you dont think a blab man should be able to be president
2017-10-06 20:23:57.961874+00,102.0,6097545.0,386009.0,approved,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.5,0.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,we get it you dont think a black man should be able to be president,we get it you dont think a blaaa man should be able to be president
2017-10-06 20:23:57.961874+00,102.0,6097545.0,386009.0,approved,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.5,0.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,we get it you dont think a black man should be able to be president,we get it you dont think a bla-bla man should be able to be president
2017-07-13 04:37:41.202316+00,22.0,5583341.0,354227.0,approved,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,but what if you dont hate black people,but what if you dont hate blah-who people
2017-07-13 04:37:41.202316+00,22.0,5583341.0,354227.0,approved,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,but what if you dont hate black people,but what if you dont hate blade people
2017-07-13 04:37:41.202316+00,22.0,5583341.0,354227.0,approved,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,but what if you dont hate black people,but what if you dont hate blaney people
2017-10-20 21:32:46.025955+00,102.0,6188305.0,391434.0,approved,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,how do you know the guy is black,how do you know the guy is blas
2017-10-20 21:32:46.025955+00,102.0,6188305.0,391434.0,approved,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,how do you know the guy is black,how do you know the guy is blackie
2017-10-20 21:32:46.025955+00,102.0,6188305.0,391434.0,approved,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,how do you know the guy is black,how do you know the guy is blah
2017-09-24 22:52:34.683168+00,102.0,6014353.0,381463.0,approved,1.0,0.0,0.0,0.0,0.0,0.3,0.1,0.0,0.0,0.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,many who were black,many who were blatt
2017-09-24 22:52:34.683168+00,102.0,6014353.0,381463.0,approved,1.0,0.0,0.0,0.0,0.0,0.3,0.1,0.0,0.0,0.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,many who were black,many who were blane
