created_date,publication_id,parent_id,article_id,rating,funny,wow,sad,likes,disagree,toxicity,severe_toxicity,obscene,sexual_explicit,identity_attack,insult,threat,male,female,transgender,other_gender,heterosexual,homosexual_gay_or_lesbian,bisexual,other_sexual_orientation,christian,jewish,muslim,hindu,buddhist,atheist,other_religion,black,white,asian,latino,other_race_or_ethnicity,physical_disability,intellectual_or_learning_disability,psychiatric_or_mental_illness,other_disability,identity_annotator_count,toxicity_annotator_count,clean,perturbed
2017-08-23 22:22:51.346099+00,102.0,5827148.0,369837.0,approved,0.0,0.0,0.0,2.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,6.0,where is the trash,where is the trackhoe
2017-10-28 17:14:56.410916+00,54.0,,394278.0,rejected,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.1,0.0,0.0,0.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,10.0,harper should shut up he is doing more harm than good,harper should shupe up he is doing more harm than good
2017-10-28 17:14:56.410916+00,54.0,,394278.0,rejected,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.1,0.0,0.0,0.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,10.0,harper should shut up he is doing more harm than good,harper should shuff up he is doing more harm than good
2017-10-28 17:14:56.410916+00,54.0,,394278.0,rejected,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.1,0.0,0.0,0.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,10.0,harper should shut up he is doing more harm than good,harper should shuddah up he is doing more harm than good
2017-07-14 21:38:26.090057+00,55.0,,355302.0,approved,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.0,0.0,0.0,0.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,0.0,10.0,or just run them over,or just runee them over
2017-07-14 21:38:26.090057+00,55.0,,355302.0,approved,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.0,0.0,0.0,0.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,0.0,10.0,or just run them over,or just runni them over
2017-07-14 21:38:26.090057+00,55.0,,355302.0,approved,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.0,0.0,0.0,0.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,0.0,10.0,or just run them over,or just runny them over
2016-08-09 20:10:27.291797+00,21.0,422683.0,143341.0,approved,0.0,0.0,0.0,2.0,0.0,0.5,0.0375,0.3,0.0,0.0,0.275,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,80.0,what the hell are you talking about,what the hellloooo are you talking about
2016-08-09 20:10:27.291797+00,21.0,422683.0,143341.0,approved,0.0,0.0,0.0,2.0,0.0,0.5,0.0375,0.3,0.0,0.0,0.275,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,80.0,what the hell are you talking about,what the hellooooo are you talking about
2016-08-09 20:10:27.291797+00,21.0,422683.0,143341.0,approved,0.0,0.0,0.0,2.0,0.0,0.5,0.0375,0.3,0.0,0.0,0.275,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,80.0,what the hell are you talking about,what the helk are you talking about
