"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.created_date","Input.publication_id","Input.parent_id","Input.article_id","Input.rating","Input.funny","Input.wow","Input.sad","Input.likes","Input.disagree","Input.toxicity","Input.severe_toxicity","Input.obscene","Input.sexual_explicit","Input.identity_attack","Input.insult","Input.threat","Input.male","Input.female","Input.transgender","Input.other_gender","Input.heterosexual","Input.homosexual_gay_or_lesbian","Input.bisexual","Input.other_sexual_orientation","Input.christian","Input.jewish","Input.muslim","Input.hindu","Input.buddhist","Input.atheist","Input.other_religion","Input.black","Input.white","Input.asian","Input.latino","Input.other_race_or_ethnicity","Input.physical_disability","Input.intellectual_or_learning_disabil","Input.psychiatric_or_mental_illness","Input.other_disability","Input.identity_annotator_count","Input.toxicity_annotator_count","Input.clean","Input.perturbed","Answer.Fair.3","Answer.Likely.4","Answer.Unlikely.2","Answer.Very likely.5","Answer.Very unlikely.1","Answer.answer_time","Answer.clean","Answer.pert_location","Answer.perturbed","Answer.time_spent","Approve","Reject"
"3XEIP58NM90C8XS8OYOJFHSB914LZC","3SL9J757TEQDUAQRAFTP6DYQQGF36O","How likely is the given perturbation substitutable with its clean version?","In the task, you will see a sentence that contains a text perturbation, please compare this sentence with the provided clean version carefully, and evaluate the perturbation's quality.","perturbation, semantic, similarity, text","$0.02","Sun Jan 01 10:16:31 PST 2023","5","BatchId:4978329;OriginalHitTemplateId:928390905;","3600","172800","Wed Jan 04 10:16:31 PST 2023","","","3R9WASFE29TTUPG5SPQN9OIGBA1ZFV","A149YZJBFRDWBJ","Submitted","Sun Jan 01 10:22:13 PST 2023","Sun Jan 01 10:32:45 PST 2023","Tue Jan 03 10:32:45 PST 2023","","","","632","0% (0/0)","0% (0/0)","0% (0/0)","2017-09-08 06:10:57.978558+00","54.0","5918568.0","375121.0","approved","0.0","0.0","0.0","0.0","0.0","0.5230769230769231","0.09230769230769233","0.0","0.0","0.0","0.015384615384615384","0.5230769230769231","","","","","","","","","","","","","","","","","","","","","","","","","0.0","65.0","hit em low","hiT em low","false","true","false","false","false","0","hit em low","0","hiT em low","40"
"3XEIP58NM90C8XS8OYOJFHSB914LZC","3SL9J757TEQDUAQRAFTP6DYQQGF36O","How likely is the given perturbation substitutable with its clean version?","In the task, you will see a sentence that contains a text perturbation, please compare this sentence with the provided clean version carefully, and evaluate the perturbation's quality.","perturbation, semantic, similarity, text","$0.02","Sun Jan 01 10:16:31 PST 2023","5","BatchId:4978329;OriginalHitTemplateId:928390905;","3600","172800","Wed Jan 04 10:16:31 PST 2023","","","3TOK3KHVJ3V4GSNS8XHU5YYVTIFO7E","A2D69IKEHCM4TM","Submitted","Sun Jan 01 10:21:41 PST 2023","Sun Jan 01 10:29:41 PST 2023","Tue Jan 03 10:29:41 PST 2023","","","","480","100% (35/35)","0% (0/0)","0% (0/0)","2017-09-08 06:10:57.978558+00","54.0","5918568.0","375121.0","approved","0.0","0.0","0.0","0.0","0.0","0.5230769230769231","0.09230769230769233","0.0","0.0","0.0","0.015384615384615384","0.5230769230769231","","","","","","","","","","","","","","","","","","","","","","","","","0.0","65.0","hit em low","hiT em low","true","false","false","false","false","0","hit em low","0","hiT em low","7"
"3XEIP58NM90C8XS8OYOJFHSB914LZC","3SL9J757TEQDUAQRAFTP6DYQQGF36O","How likely is the given perturbation substitutable with its clean version?","In the task, you will see a sentence that contains a text perturbation, please compare this sentence with the provided clean version carefully, and evaluate the perturbation's quality.","perturbation, semantic, similarity, text","$0.02","Sun Jan 01 10:16:31 PST 2023","5","BatchId:4978329;OriginalHitTemplateId:928390905;","3600","172800","Wed Jan 04 10:16:31 PST 2023","","","3AMYWKA6YLZLCS9NPNC2ZKYZY7VO6F","A3AKCRNKS7NONQ","Submitted","Sun Jan 01 10:21:27 PST 2023","Sun Jan 01 10:31:21 PST 2023","Tue Jan 03 10:31:21 PST 2023","","","","594","100% (19/19)","0% (0/0)","0% (0/0)","2017-09-08 06:10:57.978558+00","54.0","5918568.0","375121.0","approved","0.0","0.0","0.0","0.0","0.0","0.5230769230769231","0.09230769230769233","0.0","0.0","0.0","0.015384615384615384","0.5230769230769231","","","","","","","","","","","","","","","","","","","","","","","","","0.0","65.0","hit em low","hiT em low","false","false","false","true","false","0","hit em low","0","hiT em low","6"
"3XEIP58NM90C8XS8OYOJFHSB914LZC","3SL9J757TEQDUAQRAFTP6DYQQGF36O","How likely is the given perturbation substitutable with its clean version?","In the task, you will see a sentence that contains a text perturbation, please compare this sentence with the provided clean version carefully, and evaluate the perturbation's quality.","perturbation, semantic, similarity, text","$0.02","Sun Jan 01 10:16:31 PST 2023","5","BatchId:4978329;OriginalHitTemplateId:928390905;","3600","172800","Wed Jan 04 10:16:31 PST 2023","","","3DZQRBDBSVS1D1EYD2VDCMWGL5X3SM","AGXFBPHVB1UX","Submitted","Sun Jan 01 10:22:07 PST 2023","Sun Jan 01 10:27:16 PST 2023","Tue Jan 03 10:27:16 PST 2023","","","","309","0% (0/0)","0% (0/0)","0% (0/0)","2017-09-08 06:10:57.978558+00","54.0","5918568.0","375121.0","approved","0.0","0.0","0.0","0.0","0.0","0.5230769230769231","0.09230769230769233","0.0","0.0","0.0","0.015384615384615384","0.5230769230769231","","","","","","","","","","","","","","","","","","","","","","","","","0.0","65.0","hit em low","hiT em low","false","true","false","false","false","0","hit em low","0","hiT em low","7"
"3XEIP58NM90C8XS8OYOJFHSB914LZC","3SL9J757TEQDUAQRAFTP6DYQQGF36O","How likely is the given perturbation substitutable with its clean version?","In the task, you will see a sentence that contains a text perturbation, please compare this sentence with the provided clean version carefully, and evaluate the perturbation's quality.","perturbation, semantic, similarity, text","$0.02","Sun Jan 01 10:16:31 PST 2023","5","BatchId:4978329;OriginalHitTemplateId:928390905;","3600","172800","Wed Jan 04 10:16:31 PST 2023","","","32SCWG5HIRH3XSLO4NPHOK3P8CS6PF","AQCZJ81IS07OK","Submitted","Sun Jan 01 10:22:52 PST 2023","Sun Jan 01 10:31:25 PST 2023","Tue Jan 03 10:31:25 PST 2023","","","","513","0% (0/0)","0% (0/0)","0% (0/0)","2017-09-08 06:10:57.978558+00","54.0","5918568.0","375121.0","approved","0.0","0.0","0.0","0.0","0.0","0.5230769230769231","0.09230769230769233","0.0","0.0","0.0","0.015384615384615384","0.5230769230769231","","","","","","","","","","","","","","","","","","","","","","","","","0.0","65.0","hit em low","hiT em low","false","false","false","true","false","0","hit em low","0","hiT em low","145"
"3L7SUC0TU37ZCU43KGC69V4ERZBM0N","3SL9J757TEQDUAQRAFTP6DYQQGF36O","How likely is the given perturbation substitutable with its clean version?","In the task, you will see a sentence that contains a text perturbation, please compare this sentence with the provided clean version carefully, and evaluate the perturbation's quality.","perturbation, semantic, similarity, text","$0.02","Sun Jan 01 10:16:31 PST 2023","5","BatchId:4978329;OriginalHitTemplateId:928390905;","3600","172800","Wed Jan 04 10:16:31 PST 2023","","","338JKRMM2GCC7DZ3BNYOVG3KI47HAA","A1J9Q00NU7QJN","Submitted","Sun Jan 01 10:19:43 PST 2023","Sun Jan 01 10:28:00 PST 2023","Tue Jan 03 10:28:00 PST 2023","","","","497","100% (48/48)","0% (0/0)","0% (0/0)","2017-03-08 16:41:59.402377+00","13.0","","317616.0","approved","0.0","0.0","0.0","1.0","0.0","0.8653846153846154","0.0576923076923077","0.1153846153846154","0.0","0.019230769230769232","0.9038461538461541","0.019230769230769232","","","","","","","","","","","","","","","","","","","","","","","","","0.0","52.0","there are some incredibly stupid people on this planet","there are some incredibly stpid people on this planet","false","true","false","false","false","0","there are some incredibly stupid people on this planet","4","there are some incredibly stpid people on this planet","9"
"3L7SUC0TU37ZCU43KGC69V4ERZBM0N","3SL9J757TEQDUAQRAFTP6DYQQGF36O","How likely is the given perturbation substitutable with its clean version?","In the task, you will see a sentence that contains a text perturbation, please compare this sentence with the provided clean version carefully, and evaluate the perturbation's quality.","perturbation, semantic, similarity, text","$0.02","Sun Jan 01 10:16:31 PST 2023","5","BatchId:4978329;OriginalHitTemplateId:928390905;","3600","172800","Wed Jan 04 10:16:31 PST 2023","","","3R9WASFE29TTUPG5SPQN9OIGBA0ZFU","A24V1CERFOOPKM","Submitted","Sun Jan 01 11:19:50 PST 2023","Sun Jan 01 11:44:42 PST 2023","Tue Jan 03 11:44:42 PST 2023","","","","1492","0% (0/0)","0% (0/0)","0% (0/0)","2017-03-08 16:41:59.402377+00","13.0","","317616.0","approved","0.0","0.0","0.0","1.0","0.0","0.8653846153846154","0.0576923076923077","0.1153846153846154","0.0","0.019230769230769232","0.9038461538461541","0.019230769230769232","","","","","","","","","","","","","","","","","","","","","","","","","0.0","52.0","there are some incredibly stupid people on this planet","there are some incredibly stpid people on this planet","false","true","false","false","false","0","there are some incredibly stupid people on this planet","4","there are some incredibly stpid people on this planet","10"
"3L7SUC0TU37ZCU43KGC69V4ERZBM0N","3SL9J757TEQDUAQRAFTP6DYQQGF36O","How likely is the given perturbation substitutable with its clean version?","In the task, you will see a sentence that contains a text perturbation, please compare this sentence with the provided clean version carefully, and evaluate the perturbation's quality.","perturbation, semantic, similarity, text","$0.02","Sun Jan 01 10:16:31 PST 2023","5","BatchId:4978329;OriginalHitTemplateId:928390905;","3600","172800","Wed Jan 04 10:16:31 PST 2023","","","3SUWZRL0M8QZ01WYV996U84LU5TE65","A263AHO9JP8Y03","Submitted","Sun Jan 01 11:18:14 PST 2023","Sun Jan 01 11:21:00 PST 2023","Tue Jan 03 11:21:00 PST 2023","","","","166","0% (0/0)","0% (0/0)","0% (0/0)","2017-03-08 16:41:59.402377+00","13.0","","317616.0","approved","0.0","0.0","0.0","1.0","0.0","0.8653846153846154","0.0576923076923077","0.1153846153846154","0.0","0.019230769230769232","0.9038461538461541","0.019230769230769232","","","","","","","","","","","","","","","","","","","","","","","","","0.0","52.0","there are some incredibly stupid people on this planet","there are some incredibly stpid people on this planet","false","true","false","false","false","0","there are some incredibly stupid people on this planet","4","there are some incredibly stpid people on this planet","49"
"3L7SUC0TU37ZCU43KGC69V4ERZBM0N","3SL9J757TEQDUAQRAFTP6DYQQGF36O","How likely is the given perturbation substitutable with its clean version?","In the task, you will see a sentence that contains a text perturbation, please compare this sentence with the provided clean version carefully, and evaluate the perturbation's quality.","perturbation, semantic, similarity, text","$0.02","Sun Jan 01 10:16:31 PST 2023","5","BatchId:4978329;OriginalHitTemplateId:928390905;","3600","172800","Wed Jan 04 10:16:31 PST 2023","","","3MMN5BL1W9HYF61TT5ZR0DXATGE3M9","A34IPEKX5WXJIN","Submitted","Sun Jan 01 10:18:22 PST 2023","Sun Jan 01 10:35:15 PST 2023","Tue Jan 03 10:35:15 PST 2023","","","","1013","0% (0/0)","0% (0/0)","0% (0/0)","2017-03-08 16:41:59.402377+00","13.0","","317616.0","approved","0.0","0.0","0.0","1.0","0.0","0.8653846153846154","0.0576923076923077","0.1153846153846154","0.0","0.019230769230769232","0.9038461538461541","0.019230769230769232","","","","","","","","","","","","","","","","","","","","","","","","","0.0","52.0","there are some incredibly stupid people on this planet","there are some incredibly stpid people on this planet","true","false","false","false","false","0","there are some incredibly stupid people on this planet","3","there are some incredibly stpid people on this planet","6"
"3L7SUC0TU37ZCU43KGC69V4ERZBM0N","3SL9J757TEQDUAQRAFTP6DYQQGF36O","How likely is the given perturbation substitutable with its clean version?","In the task, you will see a sentence that contains a text perturbation, please compare this sentence with the provided clean version carefully, and evaluate the perturbation's quality.","perturbation, semantic, similarity, text","$0.02","Sun Jan 01 10:16:31 PST 2023","5","BatchId:4978329;OriginalHitTemplateId:928390905;","3600","172800","Wed Jan 04 10:16:31 PST 2023","","","33PPO7FEC5SA1FDZ1F7BLTC53KIDI0","A3HN7T429JSDAN","Submitted","Sun Jan 01 10:17:13 PST 2023","Sun Jan 01 10:18:37 PST 2023","Tue Jan 03 10:18:37 PST 2023","","","","84","100% (15/15)","0% (0/0)","0% (0/0)","2017-03-08 16:41:59.402377+00","13.0","","317616.0","approved","0.0","0.0","0.0","1.0","0.0","0.8653846153846154","0.0576923076923077","0.1153846153846154","0.0","0.019230769230769232","0.9038461538461541","0.019230769230769232","","","","","","","","","","","","","","","","","","","","","","","","","0.0","52.0","there are some incredibly stupid people on this planet","there are some incredibly stpid people on this planet","false","false","true","false","false","0","there are some incredibly stupid people on this planet","4","there are some incredibly stpid people on this planet","7"
