"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.created_date","Input.publication_id","Input.parent_id","Input.article_id","Input.rating","Input.funny","Input.wow","Input.sad","Input.likes","Input.disagree","Input.toxicity","Input.severe_toxicity","Input.obscene","Input.sexual_explicit","Input.identity_attack","Input.insult","Input.threat","Input.male","Input.female","Input.transgender","Input.other_gender","Input.heterosexual","Input.homosexual_gay_or_lesbian","Input.bisexual","Input.other_sexual_orientation","Input.christian","Input.jewish","Input.muslim","Input.hindu","Input.buddhist","Input.atheist","Input.other_religion","Input.black","Input.white","Input.asian","Input.latino","Input.other_race_or_ethnicity","Input.physical_disability","Input.intellectual_or_learning_disabil","Input.psychiatric_or_mental_illness","Input.other_disability","Input.identity_annotator_count","Input.toxicity_annotator_count","Input.clean","Input.perturbed","Answer.Fair.3","Answer.Likely.4","Answer.Unlikely.2","Answer.Very likely.5","Answer.Very unlikely.1","Answer.answer_time","Answer.clean","Answer.pert_location","Answer.perturbed","Answer.time_spent","Approve","Reject"
"3QMELQS6ZEOLNL3ARDO44V8F934R6G","3SL9J757TEQDUAQRAFTP6DYQQGF36O","How likely is the given perturbation substitutable with its clean version?","In the task, you will see a sentence that contains a text perturbation, please compare this sentence with the provided clean version carefully, and evaluate the perturbation's quality.","perturbation, semantic, similarity, text","$0.02","Mon Nov 28 23:21:59 PST 2022","5","BatchId:4950871;OriginalHitTemplateId:928390905;","3600","172800","Thu Dec 01 23:21:59 PST 2022","","","33FBRBDW6YC77HV8SX09OY0998E8CY","A2QOAXQSUU7FJU","Submitted","Mon Nov 28 23:29:49 PST 2022","Mon Nov 28 23:36:49 PST 2022","Wed Nov 30 23:36:49 PST 2022","","","","420","0% (0/0)","0% (0/0)","0% (0/0)","2016-04-30 01:06:35.658570+00","13.0","299028.0","72267.0","approved","0.0","0.0","0.0","6.0","0.0","0.9","0.0","0.2","0.0","0.9","0.4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4.0","10.0","or maybe he was just being black","or maybe he was just being BLCK","false","true","false","false","false","0","or maybe he was just being black","6","or maybe he was just being BLCK","7"
"3QMELQS6ZEOLNL3ARDO44V8F934R6G","3SL9J757TEQDUAQRAFTP6DYQQGF36O","How likely is the given perturbation substitutable with its clean version?","In the task, you will see a sentence that contains a text perturbation, please compare this sentence with the provided clean version carefully, and evaluate the perturbation's quality.","perturbation, semantic, similarity, text","$0.02","Mon Nov 28 23:21:59 PST 2022","5","BatchId:4950871;OriginalHitTemplateId:928390905;","3600","172800","Thu Dec 01 23:21:59 PST 2022","","","3IFS6Q0HJSWG34WHY520GSY5Z87SIP","A2ZDWWWAZUYHFT","Submitted","Mon Nov 28 23:51:04 PST 2022","Mon Nov 28 23:57:15 PST 2022","Wed Nov 30 23:57:15 PST 2022","","","","371","0% (0/0)","0% (0/0)","0% (0/0)","2016-04-30 01:06:35.658570+00","13.0","299028.0","72267.0","approved","0.0","0.0","0.0","6.0","0.0","0.9","0.0","0.2","0.0","0.9","0.4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4.0","10.0","or maybe he was just being black","or maybe he was just being BLCK","false","false","true","false","false","0","or maybe he was just being black","6","or maybe he was just being BLCK","214"
"3QMELQS6ZEOLNL3ARDO44V8F934R6G","3SL9J757TEQDUAQRAFTP6DYQQGF36O","How likely is the given perturbation substitutable with its clean version?","In the task, you will see a sentence that contains a text perturbation, please compare this sentence with the provided clean version carefully, and evaluate the perturbation's quality.","perturbation, semantic, similarity, text","$0.02","Mon Nov 28 23:21:59 PST 2022","5","BatchId:4950871;OriginalHitTemplateId:928390905;","3600","172800","Thu Dec 01 23:21:59 PST 2022","","","34S6N1K2Z5WT3WQ78ENE4UJV71KHL7","A3253Y8PCTZD2T","Submitted","Mon Nov 28 23:51:27 PST 2022","Mon Nov 28 23:57:44 PST 2022","Wed Nov 30 23:57:44 PST 2022","","","","377","0% (0/0)","0% (0/0)","0% (0/0)","2016-04-30 01:06:35.658570+00","13.0","299028.0","72267.0","approved","0.0","0.0","0.0","6.0","0.0","0.9","0.0","0.2","0.0","0.9","0.4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4.0","10.0","or maybe he was just being black","or maybe he was just being BLCK","false","false","false","true","false","0","or maybe he was just being black","6","or maybe he was just being BLCK","10"
"3QMELQS6ZEOLNL3ARDO44V8F934R6G","3SL9J757TEQDUAQRAFTP6DYQQGF36O","How likely is the given perturbation substitutable with its clean version?","In the task, you will see a sentence that contains a text perturbation, please compare this sentence with the provided clean version carefully, and evaluate the perturbation's quality.","perturbation, semantic, similarity, text","$0.02","Mon Nov 28 23:21:59 PST 2022","5","BatchId:4950871;OriginalHitTemplateId:928390905;","3600","172800","Thu Dec 01 23:21:59 PST 2022","","","3TY7ZAOG5PX78Q2TP64SJ27ZVJ9K0Y","AH69U1T3W4CL3","Submitted","Tue Nov 29 01:06:07 PST 2022","Tue Nov 29 01:16:26 PST 2022","Thu Dec 01 01:16:26 PST 2022","","","","619","0% (0/0)","0% (0/0)","0% (0/0)","2016-04-30 01:06:35.658570+00","13.0","299028.0","72267.0","approved","0.0","0.0","0.0","6.0","0.0","0.9","0.0","0.2","0.0","0.9","0.4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4.0","10.0","or maybe he was just being black","or maybe he was just being BLCK","false","false","false","true","false","0","or maybe he was just being black","6","or maybe he was just being BLCK","22"
"3QMELQS6ZEOLNL3ARDO44V8F934R6G","3SL9J757TEQDUAQRAFTP6DYQQGF36O","How likely is the given perturbation substitutable with its clean version?","In the task, you will see a sentence that contains a text perturbation, please compare this sentence with the provided clean version carefully, and evaluate the perturbation's quality.","perturbation, semantic, similarity, text","$0.02","Mon Nov 28 23:21:59 PST 2022","5","BatchId:4950871;OriginalHitTemplateId:928390905;","3600","172800","Thu Dec 01 23:21:59 PST 2022","","","3OCHAWUVGYXF5G84SITZSGUA5QVXK7","ATH176GTV3ABP","Submitted","Mon Nov 28 23:41:50 PST 2022","Mon Nov 28 23:57:34 PST 2022","Wed Nov 30 23:57:34 PST 2022","","","","944","0% (0/0)","0% (0/0)","0% (0/0)","2016-04-30 01:06:35.658570+00","13.0","299028.0","72267.0","approved","0.0","0.0","0.0","6.0","0.0","0.9","0.0","0.2","0.0","0.9","0.4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4.0","10.0","or maybe he was just being black","or maybe he was just being BLCK","false","true","false","false","false","0","or maybe he was just being black","6","or maybe he was just being BLCK","305"
"33W1NHWFZQY0RA0DX7QA182S2SYTZM","3SL9J757TEQDUAQRAFTP6DYQQGF36O","How likely is the given perturbation substitutable with its clean version?","In the task, you will see a sentence that contains a text perturbation, please compare this sentence with the provided clean version carefully, and evaluate the perturbation's quality.","perturbation, semantic, similarity, text","$0.02","Mon Nov 28 23:21:59 PST 2022","5","BatchId:4950871;OriginalHitTemplateId:928390905;","3600","172800","Thu Dec 01 23:21:59 PST 2022","","","3CP1TO84P3EBMHK4X64001HWVRZ25G","A1RQGN36BWB1AI","Submitted","Tue Nov 29 00:26:20 PST 2022","Tue Nov 29 00:32:02 PST 2022","Thu Dec 01 00:32:02 PST 2022","","","","342","0% (0/0)","0% (0/0)","0% (0/0)","2016-04-30 01:06:35.658570+00","13.0","299028.0","72267.0","approved","0.0","0.0","0.0","6.0","0.0","0.9","0.0","0.2","0.0","0.9","0.4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4.0","10.0","or maybe he was just being black","or maybe he was just being blCK","false","true","false","false","false","0","or maybe he was just being black","6","or maybe he was just being blCK","8"
"33W1NHWFZQY0RA0DX7QA182S2SYTZM","3SL9J757TEQDUAQRAFTP6DYQQGF36O","How likely is the given perturbation substitutable with its clean version?","In the task, you will see a sentence that contains a text perturbation, please compare this sentence with the provided clean version carefully, and evaluate the perturbation's quality.","perturbation, semantic, similarity, text","$0.02","Mon Nov 28 23:21:59 PST 2022","5","BatchId:4950871;OriginalHitTemplateId:928390905;","3600","172800","Thu Dec 01 23:21:59 PST 2022","","","3B1NLC6UG995ULAUG0Y30BGEWA6PG9","A3253Y8PCTZD2T","Submitted","Mon Nov 28 23:44:04 PST 2022","Mon Nov 28 23:49:52 PST 2022","Wed Nov 30 23:49:52 PST 2022","","","","348","0% (0/0)","0% (0/0)","0% (0/0)","2016-04-30 01:06:35.658570+00","13.0","299028.0","72267.0","approved","0.0","0.0","0.0","6.0","0.0","0.9","0.0","0.2","0.0","0.9","0.4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4.0","10.0","or maybe he was just being black","or maybe he was just being blCK","false","false","false","true","false","0","or maybe he was just being black","6","or maybe he was just being blCK","16"
"33W1NHWFZQY0RA0DX7QA182S2SYTZM","3SL9J757TEQDUAQRAFTP6DYQQGF36O","How likely is the given perturbation substitutable with its clean version?","In the task, you will see a sentence that contains a text perturbation, please compare this sentence with the provided clean version carefully, and evaluate the perturbation's quality.","perturbation, semantic, similarity, text","$0.02","Mon Nov 28 23:21:59 PST 2022","5","BatchId:4950871;OriginalHitTemplateId:928390905;","3600","172800","Thu Dec 01 23:21:59 PST 2022","","","3LUY3GC639DM1SZTNXU9UY3LY8Q7PU","A39SK1E6IMQBD5","Submitted","Mon Nov 28 23:53:22 PST 2022","Mon Nov 28 23:54:39 PST 2022","Wed Nov 30 23:54:39 PST 2022","","","","77","0% (0/0)","0% (0/0)","0% (0/0)","2016-04-30 01:06:35.658570+00","13.0","299028.0","72267.0","approved","0.0","0.0","0.0","6.0","0.0","0.9","0.0","0.2","0.0","0.9","0.4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4.0","10.0","or maybe he was just being black","or maybe he was just being blCK","false","true","false","false","false","0","or maybe he was just being black","6","or maybe he was just being blCK","51"
"33W1NHWFZQY0RA0DX7QA182S2SYTZM","3SL9J757TEQDUAQRAFTP6DYQQGF36O","How likely is the given perturbation substitutable with its clean version?","In the task, you will see a sentence that contains a text perturbation, please compare this sentence with the provided clean version carefully, and evaluate the perturbation's quality.","perturbation, semantic, similarity, text","$0.02","Mon Nov 28 23:21:59 PST 2022","5","BatchId:4950871;OriginalHitTemplateId:928390905;","3600","172800","Thu Dec 01 23:21:59 PST 2022","","","3K5TEWLKG5OWVWDLS075RFICXBYVIR","ATH176GTV3ABP","Submitted","Mon Nov 28 23:27:07 PST 2022","Mon Nov 28 23:28:45 PST 2022","Wed Nov 30 23:28:45 PST 2022","","","","98","0% (0/0)","0% (0/0)","0% (0/0)","2016-04-30 01:06:35.658570+00","13.0","299028.0","72267.0","approved","0.0","0.0","0.0","6.0","0.0","0.9","0.0","0.2","0.0","0.9","0.4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4.0","10.0","or maybe he was just being black","or maybe he was just being blCK","false","false","false","true","false","0","or maybe he was just being black","6","or maybe he was just being blCK","51"
"33W1NHWFZQY0RA0DX7QA182S2SYTZM","3SL9J757TEQDUAQRAFTP6DYQQGF36O","How likely is the given perturbation substitutable with its clean version?","In the task, you will see a sentence that contains a text perturbation, please compare this sentence with the provided clean version carefully, and evaluate the perturbation's quality.","perturbation, semantic, similarity, text","$0.02","Mon Nov 28 23:21:59 PST 2022","5","BatchId:4950871;OriginalHitTemplateId:928390905;","3600","172800","Thu Dec 01 23:21:59 PST 2022","","","3KKG4CDWKSB4QI134A055WJW11F496","AYPP7T2JCJYQ3","Submitted","Mon Nov 28 23:29:37 PST 2022","Mon Nov 28 23:36:53 PST 2022","Wed Nov 30 23:36:53 PST 2022","","","","436","0% (0/0)","0% (0/0)","0% (0/0)","2016-04-30 01:06:35.658570+00","13.0","299028.0","72267.0","approved","0.0","0.0","0.0","6.0","0.0","0.9","0.0","0.2","0.0","0.9","0.4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4.0","10.0","or maybe he was just being black","or maybe he was just being blCK","false","true","false","false","false","0","or maybe he was just being black","6","or maybe he was just being blCK","7"
