"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.created_date","Input.publication_id","Input.parent_id","Input.article_id","Input.rating","Input.funny","Input.wow","Input.sad","Input.likes","Input.disagree","Input.toxicity","Input.severe_toxicity","Input.obscene","Input.sexual_explicit","Input.identity_attack","Input.insult","Input.threat","Input.male","Input.female","Input.transgender","Input.other_gender","Input.heterosexual","Input.homosexual_gay_or_lesbian","Input.bisexual","Input.other_sexual_orientation","Input.christian","Input.jewish","Input.muslim","Input.hindu","Input.buddhist","Input.atheist","Input.other_religion","Input.black","Input.white","Input.asian","Input.latino","Input.other_race_or_ethnicity","Input.physical_disability","Input.intellectual_or_learning_disabil","Input.psychiatric_or_mental_illness","Input.other_disability","Input.identity_annotator_count","Input.toxicity_annotator_count","Input.clean","Input.perturbed","Answer.Fair.3","Answer.Likely.4","Answer.Unlikely.2","Answer.Very likely.5","Answer.Very unlikely.1","Answer.answer_time","Answer.clean","Answer.pert_location","Answer.perturbed","Answer.time_spent","Approve","Reject"
"3ZURAPD29H0TD9X4UCCTSA3FZQL1FE","3IV76CXOOCMYULUM1B2D3WB47ULD9G","How likely is the given perturbation substitutable with its clean version?","In the task, you will see a sentence that contains a text perturbation, please compare this sentence with the provided clean version carefully, and evaluate the perturbation's quality.","perturbation, semantic, similarity, text","$0.02","Mon Jan 02 21:38:04 PST 2023","5","BatchId:4979170;OriginalHitTemplateId:928390905;","3600","172800","Thu Jan 05 21:38:04 PST 2023","","","3NOKK93PRBL3DGPD1RS46WWYBAQEED","A1S05Q05GCT274","Submitted","Mon Jan 02 21:41:23 PST 2023","Mon Jan 02 21:43:55 PST 2023","Wed Jan 04 21:43:55 PST 2023","","","","152","100% (5/5)","0% (0/0)","0% (0/0)","2016-11-29 23:26:42.089845+00","54.0","636708.0","153517.0","approved","0.0","0.0","0.0","2.0","1.0","0.71875","0.0625","0.0625","0.0","0.0","0.734375","0.0","","","","","","","","","","","","","","","","","","","","","","","","","0.0","64.0","dumb comment of the day award goes to you that is about all you will accomplish in your lifetime","dumbbb comment of the day award goes to you that is about all you will accomplish in your lifetime","false","true","false","false","false","0","dumb comment of the day award goes to you that is about all you will accomplish in your lifetime","5","dumbbb comment of the day award goes to you that is about all you will accomplish in your lifetime","11"
"3ZURAPD29H0TD9X4UCCTSA3FZQL1FE","3IV76CXOOCMYULUM1B2D3WB47ULD9G","How likely is the given perturbation substitutable with its clean version?","In the task, you will see a sentence that contains a text perturbation, please compare this sentence with the provided clean version carefully, and evaluate the perturbation's quality.","perturbation, semantic, similarity, text","$0.02","Mon Jan 02 21:38:04 PST 2023","5","BatchId:4979170;OriginalHitTemplateId:928390905;","3600","172800","Thu Jan 05 21:38:04 PST 2023","","","3LOZAJ85YNQKO04E3CNVSK8GUCAX20","A2HBP3TEE27F2J","Submitted","Mon Jan 02 21:40:04 PST 2023","Mon Jan 02 21:41:46 PST 2023","Wed Jan 04 21:41:46 PST 2023","","","","102","0% (0/0)","0% (0/0)","0% (0/0)","2016-11-29 23:26:42.089845+00","54.0","636708.0","153517.0","approved","0.0","0.0","0.0","2.0","1.0","0.71875","0.0625","0.0625","0.0","0.0","0.734375","0.0","","","","","","","","","","","","","","","","","","","","","","","","","0.0","64.0","dumb comment of the day award goes to you that is about all you will accomplish in your lifetime","dumbbb comment of the day award goes to you that is about all you will accomplish in your lifetime","true","false","false","false","false","0","dumb comment of the day award goes to you that is about all you will accomplish in your lifetime","4","dumbbb comment of the day award goes to you that is about all you will accomplish in your lifetime","7"
"3ZURAPD29H0TD9X4UCCTSA3FZQL1FE","3IV76CXOOCMYULUM1B2D3WB47ULD9G","How likely is the given perturbation substitutable with its clean version?","In the task, you will see a sentence that contains a text perturbation, please compare this sentence with the provided clean version carefully, and evaluate the perturbation's quality.","perturbation, semantic, similarity, text","$0.02","Mon Jan 02 21:38:04 PST 2023","5","BatchId:4979170;OriginalHitTemplateId:928390905;","3600","172800","Thu Jan 05 21:38:04 PST 2023","","","3OVR4I9USZWAIHIPLCBRRR9LHOK4Q9","A3800RH3O9ZQY8","Submitted","Mon Jan 02 21:40:49 PST 2023","Mon Jan 02 21:48:51 PST 2023","Wed Jan 04 21:48:51 PST 2023","","","","482","100% (6/6)","0% (0/0)","0% (0/0)","2016-11-29 23:26:42.089845+00","54.0","636708.0","153517.0","approved","0.0","0.0","0.0","2.0","1.0","0.71875","0.0625","0.0625","0.0","0.0","0.734375","0.0","","","","","","","","","","","","","","","","","","","","","","","","","0.0","64.0","dumb comment of the day award goes to you that is about all you will accomplish in your lifetime","dumbbb comment of the day award goes to you that is about all you will accomplish in your lifetime","false","true","false","false","false","0","dumb comment of the day award goes to you that is about all you will accomplish in your lifetime","0","dumbbb comment of the day award goes to you that is about all you will accomplish in your lifetime","9"
"3ZURAPD29H0TD9X4UCCTSA3FZQL1FE","3IV76CXOOCMYULUM1B2D3WB47ULD9G","How likely is the given perturbation substitutable with its clean version?","In the task, you will see a sentence that contains a text perturbation, please compare this sentence with the provided clean version carefully, and evaluate the perturbation's quality.","perturbation, semantic, similarity, text","$0.02","Mon Jan 02 21:38:04 PST 2023","5","BatchId:4979170;OriginalHitTemplateId:928390905;","3600","172800","Thu Jan 05 21:38:04 PST 2023","","","3WYP994K1H4X66DPVAL01BW1CN6Y6O","AJ0IUCJ9UKE25","Submitted","Mon Jan 02 21:38:56 PST 2023","Mon Jan 02 21:46:33 PST 2023","Wed Jan 04 21:46:33 PST 2023","","","","457","100% (25/25)","0% (0/0)","0% (0/0)","2016-11-29 23:26:42.089845+00","54.0","636708.0","153517.0","approved","0.0","0.0","0.0","2.0","1.0","0.71875","0.0625","0.0625","0.0","0.0","0.734375","0.0","","","","","","","","","","","","","","","","","","","","","","","","","0.0","64.0","dumb comment of the day award goes to you that is about all you will accomplish in your lifetime","dumbbb comment of the day award goes to you that is about all you will accomplish in your lifetime","false","false","false","false","true","0","dumb comment of the day award goes to you that is about all you will accomplish in your lifetime","0","dumbbb comment of the day award goes to you that is about all you will accomplish in your lifetime","12"
"3ZURAPD29H0TD9X4UCCTSA3FZQL1FE","3IV76CXOOCMYULUM1B2D3WB47ULD9G","How likely is the given perturbation substitutable with its clean version?","In the task, you will see a sentence that contains a text perturbation, please compare this sentence with the provided clean version carefully, and evaluate the perturbation's quality.","perturbation, semantic, similarity, text","$0.02","Mon Jan 02 21:38:04 PST 2023","5","BatchId:4979170;OriginalHitTemplateId:928390905;","3600","172800","Thu Jan 05 21:38:04 PST 2023","","","3LOTDFNYAHCP0UB0H26GAKOYUFAFWC","AQ4UMWOUSOTB7","Submitted","Mon Jan 02 21:41:23 PST 2023","Mon Jan 02 21:51:02 PST 2023","Wed Jan 04 21:51:02 PST 2023","","","","579","100% (14/14)","0% (0/0)","0% (0/0)","2016-11-29 23:26:42.089845+00","54.0","636708.0","153517.0","approved","0.0","0.0","0.0","2.0","1.0","0.71875","0.0625","0.0625","0.0","0.0","0.734375","0.0","","","","","","","","","","","","","","","","","","","","","","","","","0.0","64.0","dumb comment of the day award goes to you that is about all you will accomplish in your lifetime","dumbbb comment of the day award goes to you that is about all you will accomplish in your lifetime","true","false","false","false","false","0","dumb comment of the day award goes to you that is about all you will accomplish in your lifetime","0","dumbbb comment of the day award goes to you that is about all you will accomplish in your lifetime","15"
"3YOAVL4CB9UGAPLNI6P2T0Q0NFOZ4C","3IV76CXOOCMYULUM1B2D3WB47ULD9G","How likely is the given perturbation substitutable with its clean version?","In the task, you will see a sentence that contains a text perturbation, please compare this sentence with the provided clean version carefully, and evaluate the perturbation's quality.","perturbation, semantic, similarity, text","$0.02","Mon Jan 02 21:37:52 PST 2023","5","BatchId:4979170;OriginalHitTemplateId:928390905;","3600","172800","Thu Jan 05 21:37:52 PST 2023","","","3FPRZHYEP8KH5TV27X0IN9GNKF2V36","A1S05Q05GCT274","Submitted","Mon Jan 02 21:39:35 PST 2023","Mon Jan 02 21:41:11 PST 2023","Wed Jan 04 21:41:11 PST 2023","","","","96","100% (5/5)","0% (0/0)","0% (0/0)","2017-10-13 18:23:57.430567+00","54.0","6137372.0","388535.0","rejected","0.0","0.0","0.0","0.0","0.0","0.6842105263157895","0.03947368421052632","0.10526315789473684","0.7565789473684209","0.01973684210526316","0.07894736842105263","0.0","","","","","","","","","","","","","","","","","","","","","","","","","0.0","152.0","my skin and genitalia are the same colour arent yours","my skin and gentlia are the same colour arent yours","false","true","false","false","false","0","my skin and genitalia are the same colour arent yours","6","my skin and gentlia are the same colour arent yours","6"
"3YOAVL4CB9UGAPLNI6P2T0Q0NFOZ4C","3IV76CXOOCMYULUM1B2D3WB47ULD9G","How likely is the given perturbation substitutable with its clean version?","In the task, you will see a sentence that contains a text perturbation, please compare this sentence with the provided clean version carefully, and evaluate the perturbation's quality.","perturbation, semantic, similarity, text","$0.02","Mon Jan 02 21:37:52 PST 2023","5","BatchId:4979170;OriginalHitTemplateId:928390905;","3600","172800","Thu Jan 05 21:37:52 PST 2023","","","3UOUJI6MTNRT8CDGMWX1Y338D3UUXG","A2ATKVVP74NP3J","Submitted","Mon Jan 02 21:39:29 PST 2023","Mon Jan 02 21:43:33 PST 2023","Wed Jan 04 21:43:33 PST 2023","","","","244","100% (32/32)","0% (0/0)","0% (0/0)","2017-10-13 18:23:57.430567+00","54.0","6137372.0","388535.0","rejected","0.0","0.0","0.0","0.0","0.0","0.6842105263157895","0.03947368421052632","0.10526315789473684","0.7565789473684209","0.01973684210526316","0.07894736842105263","0.0","","","","","","","","","","","","","","","","","","","","","","","","","0.0","152.0","my skin and genitalia are the same colour arent yours","my skin and gentlia are the same colour arent yours","false","true","false","false","false","0","my skin and genitalia are the same colour arent yours","3","my skin and gentlia are the same colour arent yours","23"
"3YOAVL4CB9UGAPLNI6P2T0Q0NFOZ4C","3IV76CXOOCMYULUM1B2D3WB47ULD9G","How likely is the given perturbation substitutable with its clean version?","In the task, you will see a sentence that contains a text perturbation, please compare this sentence with the provided clean version carefully, and evaluate the perturbation's quality.","perturbation, semantic, similarity, text","$0.02","Mon Jan 02 21:37:52 PST 2023","5","BatchId:4979170;OriginalHitTemplateId:928390905;","3600","172800","Thu Jan 05 21:37:52 PST 2023","","","3EG49X3514P861NFQEZYIXPSAID6XT","A3ELH8DGVLE6TL","Submitted","Mon Jan 02 21:40:10 PST 2023","Mon Jan 02 21:43:15 PST 2023","Wed Jan 04 21:43:15 PST 2023","","","","185","0% (0/0)","0% (0/0)","0% (0/0)","2017-10-13 18:23:57.430567+00","54.0","6137372.0","388535.0","rejected","0.0","0.0","0.0","0.0","0.0","0.6842105263157895","0.03947368421052632","0.10526315789473684","0.7565789473684209","0.01973684210526316","0.07894736842105263","0.0","","","","","","","","","","","","","","","","","","","","","","","","","0.0","152.0","my skin and genitalia are the same colour arent yours","my skin and gentlia are the same colour arent yours","true","false","false","false","false","0","my skin and genitalia are the same colour arent yours","3","my skin and gentlia are the same colour arent yours","6"
"3YOAVL4CB9UGAPLNI6P2T0Q0NFOZ4C","3IV76CXOOCMYULUM1B2D3WB47ULD9G","How likely is the given perturbation substitutable with its clean version?","In the task, you will see a sentence that contains a text perturbation, please compare this sentence with the provided clean version carefully, and evaluate the perturbation's quality.","perturbation, semantic, similarity, text","$0.02","Mon Jan 02 21:37:52 PST 2023","5","BatchId:4979170;OriginalHitTemplateId:928390905;","3600","172800","Thu Jan 05 21:37:52 PST 2023","","","3NPI0JQDAYI9ZQW000XAZUV3SQETP0","A3SIU7J419BID7","Submitted","Mon Jan 02 21:38:51 PST 2023","Mon Jan 02 21:40:40 PST 2023","Wed Jan 04 21:40:40 PST 2023","","","","109","0% (0/0)","0% (0/0)","0% (0/0)","2017-10-13 18:23:57.430567+00","54.0","6137372.0","388535.0","rejected","0.0","0.0","0.0","0.0","0.0","0.6842105263157895","0.03947368421052632","0.10526315789473684","0.7565789473684209","0.01973684210526316","0.07894736842105263","0.0","","","","","","","","","","","","","","","","","","","","","","","","","0.0","152.0","my skin and genitalia are the same colour arent yours","my skin and gentlia are the same colour arent yours","true","false","false","false","false","0","my skin and genitalia are the same colour arent yours","3","my skin and gentlia are the same colour arent yours","19"
"3YOAVL4CB9UGAPLNI6P2T0Q0NFOZ4C","3IV76CXOOCMYULUM1B2D3WB47ULD9G","How likely is the given perturbation substitutable with its clean version?","In the task, you will see a sentence that contains a text perturbation, please compare this sentence with the provided clean version carefully, and evaluate the perturbation's quality.","perturbation, semantic, similarity, text","$0.02","Mon Jan 02 21:37:52 PST 2023","5","BatchId:4979170;OriginalHitTemplateId:928390905;","3600","172800","Thu Jan 05 21:37:52 PST 2023","","","3PQ8K71NH7XXXQRP5HOWEUGG5GUAAJ","A40UXIF3STW15","Submitted","Mon Jan 02 21:40:21 PST 2023","Mon Jan 02 21:47:07 PST 2023","Wed Jan 04 21:47:07 PST 2023","","","","406","0% (0/0)","0% (0/0)","0% (0/0)","2017-10-13 18:23:57.430567+00","54.0","6137372.0","388535.0","rejected","0.0","0.0","0.0","0.0","0.0","0.6842105263157895","0.03947368421052632","0.10526315789473684","0.7565789473684209","0.01973684210526316","0.07894736842105263","0.0","","","","","","","","","","","","","","","","","","","","","","","","","0.0","152.0","my skin and genitalia are the same colour arent yours","my skin and gentlia are the same colour arent yours","false","true","false","false","false","0","my skin and genitalia are the same colour arent yours","6","my skin and gentlia are the same colour arent yours","11"
