created_date,publication_id,parent_id,article_id,rating,funny,wow,sad,likes,disagree,toxicity,severe_toxicity,obscene,sexual_explicit,identity_attack,insult,threat,male,female,transgender,other_gender,heterosexual,homosexual_gay_or_lesbian,bisexual,other_sexual_orientation,christian,jewish,muslim,hindu,buddhist,atheist,other_religion,black,white,asian,latino,other_race_or_ethnicity,physical_disability,intellectual_or_learning_disability,psychiatric_or_mental_illness,other_disability,identity_annotator_count,toxicity_annotator_count,clean,perturbed
2016-12-31 20:45:42.945979+00,21.0,775189.0,159447.0,approved,1.0,0.0,0.0,11.0,0.0,0.9423076923076924,0.07692307692307693,0.1153846153846154,0.019230769230769232,0.0,0.9230769230769232,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,52.0,the stupid is strong in some people ignore them,the Stuuupidd is strong in some people ignore them
2017-09-27 05:17:20.912081+00,102.0,6029982.0,381874.0,approved,0.0,0.0,0.0,1.0,0.0,0.8392857142857143,0.0,0.125,0.0,0.0,0.8035714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,56.0,long tedious broken record from the stupid factory,long tedious broken record from the Stuuupidd factory
2017-05-03 23:52:32.272134+00,54.0,,331696.0,approved,0.0,0.0,0.0,2.0,1.0,0.85,0.03333333333333333,0.13333333333333333,0.0,0.0,0.8333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,60.0,it is the population explosion stupid,it is the population explosion Stuuupidd
2017-10-13 14:06:33.721993+00,100.0,6138286.0,388510.0,approved,0.0,0.0,0.0,0.0,0.0,0.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,damn i was just about to say that,Daaaamn i was just about to say that
2017-10-13 14:06:33.721993+00,100.0,6138286.0,388510.0,approved,0.0,0.0,0.0,0.0,0.0,0.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,damn i was just about to say that,Damnnnn i was just about to say that
2017-10-13 14:06:33.721993+00,100.0,6138286.0,388510.0,approved,0.0,0.0,0.0,0.0,0.0,0.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,damn i was just about to say that,dammmmn i was just about to say that
2017-07-01 22:44:07.285995+00,105.0,,350853.0,approved,0.0,0.0,0.0,0.0,0.0,0.8333333333333333,0.030303030303030307,0.19696969696969696,0.0,0.0,0.8181818181818182,0.015151515151515154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,66.0,repeal it you cannot fix stupid,repeal it you cannot fix Stuuupidd
2017-08-29 23:26:39.617101+00,55.0,,372028.0,approved,1.0,0.0,0.0,2.0,0.0,0.8625,0.1,0.6375,0.0,0.025,0.6125,0.0125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,80.0,instant karma is a bitch back fired,instant karma is a biiiitch back fired
2017-08-14 20:21:43.014896+00,43.0,,366462.0,approved,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.8,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,hurrah what a model of clear thinking of timely communication of efficiency of accountability and of giving a damn,hurrah what a model of clear thinking of timely communication of efficiency of accountability and of giving a damnnnn
2017-08-14 20:21:43.014896+00,43.0,,366462.0,approved,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.8,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,hurrah what a model of clear thinking of timely communication of efficiency of accountability and of giving a damn,hurrah what a model of clear thinking of timely communication of efficiency of accountability and of giving a Dammnnn
2017-08-14 20:21:43.014896+00,43.0,,366462.0,approved,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.8,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,hurrah what a model of clear thinking of timely communication of efficiency of accountability and of giving a damn,hurrah what a model of clear thinking of timely communication of efficiency of accountability and of giving a daaaamn
2016-12-23 20:43:06.825504+00,54.0,743989.0,157899.0,approved,0.0,0.0,0.0,1.0,1.0,0.7941176470588234,0.014705882352941175,0.08823529411764705,0.014705882352941175,0.0,0.6764705882352942,0.014705882352941175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,68.0,incredibly dumb post,incredibly DUMBBBB post
2017-07-20 15:45:47.894160+00,54.0,5626534.0,357398.0,approved,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,stupid is the word most appropriate,Stuuupidd is the word most appropriate
