created_date,publication_id,parent_id,article_id,rating,funny,wow,sad,likes,disagree,toxicity,severe_toxicity,obscene,sexual_explicit,identity_attack,insult,threat,male,female,transgender,other_gender,heterosexual,homosexual_gay_or_lesbian,bisexual,other_sexual_orientation,christian,jewish,muslim,hindu,buddhist,atheist,other_religion,black,white,asian,latino,other_race_or_ethnicity,physical_disability,intellectual_or_learning_disability,psychiatric_or_mental_illness,other_disability,identity_annotator_count,toxicity_annotator_count,clean,perturbed
2017-06-13 17:31:16.718203+00,21.0,,343798.0,rejected,0.0,0.0,0.0,0.0,0.0,0.9142857142857141,0.08571428571428573,0.8142857142857142,0.5285714285714286,0.014285714285714284,0.7714285714285714,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,70.0,what a dick,what a DICCKKK
2017-06-13 17:31:16.718203+00,21.0,,343798.0,rejected,0.0,0.0,0.0,0.0,0.0,0.9142857142857141,0.08571428571428573,0.8142857142857142,0.5285714285714286,0.014285714285714284,0.7714285714285714,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,70.0,what a dick,what a DiCkkkk
2017-04-29 14:15:22.996245+00,54.0,5071613.0,321667.0,approved,0.0,0.0,0.0,0.0,0.0,0.9193548387096772,0.04838709677419355,0.14516129032258066,0.0,0.0,0.8064516129032258,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,62.0,so stupid comment,so Stuuupidd comment
2017-10-02 00:47:32.891739+00,102.0,6062311.0,384001.0,approved,0.0,0.0,0.0,0.0,0.0,0.6307692307692307,0.030769230769230767,0.030769230769230767,0.0,0.015384615384615384,0.6153846153846154,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,65.0,why is it dumb,why is it DUMBBBB
2017-07-20 17:38:43.978482+00,13.0,,38131.0,approved,0.0,0.0,0.0,0.0,0.0,0.9305555555555556,0.05555555555555555,0.7777777777777779,0.6805555555555556,0.0,0.3472222222222222,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,72.0,great leadership my ass,great leadership my AS
2017-07-20 17:38:43.978482+00,13.0,,38131.0,approved,0.0,0.0,0.0,0.0,0.0,0.9305555555555556,0.05555555555555555,0.7777777777777779,0.6805555555555556,0.0,0.3472222222222222,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,72.0,great leadership my ass,great leadership my asssss
2017-07-20 17:38:43.978482+00,13.0,,38131.0,approved,0.0,0.0,0.0,0.0,0.0,0.9305555555555556,0.05555555555555555,0.7777777777777779,0.6805555555555556,0.0,0.3472222222222222,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,72.0,great leadership my ass,great leadership my As
2017-11-06 04:56:42.335069+00,102.0,6297505.0,397385.0,rejected,0.0,0.0,0.0,0.0,0.0,0.85,0.0375,0.7375,0.7,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,80.0,look out everyone we got a bad ass over here,look out everyone we got a bad ASSSSS over here
2017-11-06 04:56:42.335069+00,102.0,6297505.0,397385.0,rejected,0.0,0.0,0.0,0.0,0.0,0.85,0.0375,0.7375,0.7,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,80.0,look out everyone we got a bad ass over here,look out everyone we got a bad as over here
2017-11-06 04:56:42.335069+00,102.0,6297505.0,397385.0,rejected,0.0,0.0,0.0,0.0,0.0,0.85,0.0375,0.7375,0.7,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,80.0,look out everyone we got a bad ass over here,look out everyone we got a bad assss over here
