created_date,publication_id,parent_id,article_id,rating,funny,wow,sad,likes,disagree,toxicity,severe_toxicity,obscene,sexual_explicit,identity_attack,insult,threat,male,female,transgender,other_gender,heterosexual,homosexual_gay_or_lesbian,bisexual,other_sexual_orientation,christian,jewish,muslim,hindu,buddhist,atheist,other_religion,black,white,asian,latino,other_race_or_ethnicity,physical_disability,intellectual_or_learning_disability,psychiatric_or_mental_illness,other_disability,identity_annotator_count,toxicity_annotator_count,clean,perturbed
2017-10-17 12:44:13.646859+00,54.0,,389868.0,approved,0.0,0.0,0.0,2.0,0.0,0.6857142857142857,0.1,0.0,0.0,0.0,0.014285714285714284,0.6857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,0.0,70.0,just let it die,just let it dieee
2017-02-18 12:02:16.911258+00,54.0,,168936.0,approved,0.0,0.0,0.0,8.0,0.0,0.8,0.1,0.8,0.0,0.0,0.4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,10.0,so what did she say report the news damn it dont just refer to it,so what did she say report the news damnnnn it dont just refer to it
2017-02-18 12:02:16.911258+00,54.0,,168936.0,approved,0.0,0.0,0.0,8.0,0.0,0.8,0.1,0.8,0.0,0.0,0.4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,10.0,so what did she say report the news damn it dont just refer to it,so what did she say report the news Dammnnn it dont just refer to it
2017-02-18 12:02:16.911258+00,54.0,,168936.0,approved,0.0,0.0,0.0,8.0,0.0,0.8,0.1,0.8,0.0,0.0,0.4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,10.0,so what did she say report the news damn it dont just refer to it,so what did she say report the news daaaamn it dont just refer to it
2017-01-09 10:55:23.723819+00,21.0,,160790.0,approved,0.0,0.0,0.0,3.0,1.0,0.6142857142857143,0.042857142857142864,0.057142857142857134,0.0,0.0,0.6428571428571429,0.014285714285714284,,,,,,,,,,,,,,,,,,,,,,,,,0.0,70.0,put an orange wig on that pig and trumper up,put an orange wig on that PIGGG and trumper up
2017-09-15 00:20:47.979568+00,102.0,,377939.0,approved,0.0,0.0,0.0,1.0,0.0,0.8,0.0,0.7,0.0,0.0,0.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,10.0,can the snap thingy also tell em to put the damn phone down and drive,can the snap thingy also tell em to put the DAAAAMN phone down and drive
2017-09-15 00:20:47.979568+00,102.0,,377939.0,approved,0.0,0.0,0.0,1.0,0.0,0.8,0.0,0.7,0.0,0.0,0.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,10.0,can the snap thingy also tell em to put the damn phone down and drive,can the snap thingy also tell em to put the daaammn phone down and drive
2017-09-15 00:20:47.979568+00,102.0,,377939.0,approved,0.0,0.0,0.0,1.0,0.0,0.8,0.0,0.7,0.0,0.0,0.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,10.0,can the snap thingy also tell em to put the damn phone down and drive,can the snap thingy also tell em to put the DAMNNNN phone down and drive
2016-06-05 17:21:00.607275+00,13.0,,124098.0,approved,0.0,0.0,0.0,0.0,0.0,0.8289473684210527,0.09210526315789473,0.09210526315789473,0.0,0.0,0.7894736842105262,0.3815789473684211,,,,,,,,,,,,,,,,,,,,,,,,,0.0,76.0,how long is the red guard going to run this piece of trash,how long is the red guard going to run this piece of trashhhh
2017-09-24 03:53:30.033190+00,21.0,,381173.0,rejected,0.0,0.0,0.0,0.0,0.0,0.6428571428571429,0.028571428571428567,0.4714285714285714,0.3142857142857143,0.014285714285714284,0.2571428571428571,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,70.0,this is suck bull the media turned sports into a political battlefield,this is SUUCK bull the media turned sports into a political battlefield
2017-09-24 03:53:30.033190+00,21.0,,381173.0,rejected,0.0,0.0,0.0,0.0,0.0,0.6428571428571429,0.028571428571428567,0.4714285714285714,0.3142857142857143,0.014285714285714284,0.2571428571428571,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,70.0,this is suck bull the media turned sports into a political battlefield,this is suckkkk bull the media turned sports into a political battlefield
2016-11-27 03:43:06.230717+00,21.0,,152984.0,rejected,0.0,0.0,0.0,0.0,0.0,0.9074074074074074,0.12962962962962962,0.0,0.0,0.0,0.07407407407407407,0.8703703703703702,,,,,,,,,,,,,,,,,,,,,,,,,0.0,54.0,wish he was still alive so we could kill him,wish he was still alive so we could KIL him
2017-08-13 22:39:54.431637+00,54.0,5762063.0,366111.0,rejected,0.0,0.0,0.0,0.0,0.0,0.7285714285714285,0.014285714285714284,0.042857142857142864,0.014285714285714284,0.0,0.6428571428571429,0.014285714285714284,,,,,,,,,,,,,,,,,,,,,,,,,0.0,70.0,shut up goof,shuuutt up goof
2017-06-26 21:56:16.895986+00,105.0,,348682.0,approved,0.0,0.0,0.0,0.0,0.0,0.7183098591549296,0.0,0.11267605633802814,0.014084507042253518,0.014084507042253518,0.6619718309859155,0.014084507042253518,,,,,,,,,,,,,,,,,,,,,,,,,0.0,71.0,you cant fix stupid and you cant legislate productivity,you cant fix Stuuupidd and you cant legislate productivity
2017-09-04 19:04:37.738440+00,102.0,5896558.0,374058.0,approved,0.0,0.0,0.0,3.0,0.0,0.734375,0.015625,0.109375,0.0,0.0,0.765625,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,64.0,dont be stupid or go ahead point is you sit and dont practice or play you become background noise background noise at mil per year not smart business nice guy but that doesnt make for success in this tough business,dont be Stuuupidd or go ahead point is you sit and dont practice or play you become background noise background noise at mil per year not smart business nice guy but that doesnt make for success in this tough business
2017-09-15 05:22:08.620838+00,54.0,5955620.0,377921.0,approved,0.0,0.0,0.0,0.0,2.0,0.6842105263157895,0.0,0.14473684210526316,0.0,0.02631578947368421,0.5921052631578946,0.13157894736842105,,,,,,,,,,,,,,,,,,,,,,,,,0.0,76.0,what about drunk driving fighting mountain climbing no life jacket in a boat beat by a jealous husband over eating and anything that is just plain stupid,what about drunk driving fighting mountain climbing no life jacket in a boat beat by a jealous husband over eating and anything that is just plain Stuuupidd
2017-06-07 02:31:32.264955+00,54.0,5368733.0,341164.0,rejected,0.0,0.0,0.0,0.0,0.0,0.8936170212765957,0.06382978723404255,0.10638297872340426,0.0,0.0,0.8297872340425531,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,47.0,what a stupid comment,what a Stuuupidd comment
