created_date,publication_id,parent_id,article_id,rating,funny,wow,sad,likes,disagree,toxicity,severe_toxicity,obscene,sexual_explicit,identity_attack,insult,threat,male,female,transgender,other_gender,heterosexual,homosexual_gay_or_lesbian,bisexual,other_sexual_orientation,christian,jewish,muslim,hindu,buddhist,atheist,other_religion,black,white,asian,latino,other_race_or_ethnicity,physical_disability,intellectual_or_learning_disability,psychiatric_or_mental_illness,other_disability,identity_annotator_count,toxicity_annotator_count,clean,perturbed
2017-09-16 10:59:24.182244+00,54.0,5961796.0,378273.0,rejected,0.0,0.0,0.0,0.0,0.0,0.75,0.017857142857142856,0.08928571428571427,0.017857142857142856,0.0,0.7678571428571429,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,56.0,you do dumb very well must be all the practice,you do DUMBBBB very well must be all the practice
2017-09-06 18:00:30.753201+00,105.0,,374459.0,rejected,0.0,0.0,0.0,0.0,0.0,0.7285714285714285,0.042857142857142864,0.028571428571428567,0.014285714285714284,0.028571428571428567,0.7571428571428571,0.028571428571428567,,,,,,,,,,,,,,,,,,,,,,,,,0.0,70.0,trump is dirty and is going down,trump is dirtyyyy and is going down
2017-02-23 08:09:19.226691+00,21.0,,314292.0,approved,0.0,0.0,0.0,2.0,0.0,0.7297297297297298,0.013513513513513514,0.0945945945945946,0.14864864864864866,0.013513513513513514,0.6216216216216216,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,74.0,this whole topic is stupid were talking about briefly relieving ourselves it should be according to be by your physical sex leave the bathroom and carry on,this whole topic is Stuuupidd were talking about briefly relieving ourselves it should be according to be by your physical sex leave the bathroom and carry on
2017-04-19 00:08:05.047965+00,21.0,,326321.0,approved,0.0,0.0,0.0,0.0,0.0,0.725,0.0375,0.125,0.525,0.025,0.1375,0.2125,,,,,,,,,,,,,,,,,,,,,,,,,0.0,80.0,rape and pillage its what we do,raaaape and pillage its what we do
2016-12-12 14:52:04.220716+00,54.0,697156.0,156008.0,approved,0.0,0.0,0.0,1.0,0.0,0.6333333333333333,0.016666666666666666,0.08333333333333333,0.0,0.0,0.5833333333333334,0.016666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,0.0,60.0,i like the part where you cant even form a sentence and you call the poster above stupid i also like the part where he didnt say what you think he said thats good stuff,i like the part where you cant even form a sentence and you call the poster above Stuuupidd i also like the part where he didnt say what you think he said thats good stuff
2017-08-28 15:48:50.346504+00,54.0,5854724.0,371491.0,approved,0.0,0.0,0.0,11.0,4.0,0.8181818181818182,0.0,0.060606060606060615,0.0,0.045454545454545456,0.7878787878787878,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,66.0,no its just a very dumb government,no its just a very DUMBBBB government
2017-08-01 12:02:31.853580+00,54.0,5689978.0,361098.0,approved,1.0,0.0,0.0,0.0,0.0,0.7105263157894737,0.02631578947368421,0.03947368421052632,0.0,0.0,0.7105263157894737,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,76.0,does it measure if they are dumb enough to buy one,does it measure if they are DUMBBBB enough to buy one
2017-09-14 19:34:51.741916+00,102.0,5952479.0,377449.0,approved,0.0,0.0,0.0,0.0,0.0,0.5735294117647058,0.0,0.029411764705882363,0.0,0.0,0.5441176470588234,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,68.0,your brain is the problem,your Bran is the problem
2017-09-14 19:34:51.741916+00,102.0,5952479.0,377449.0,approved,0.0,0.0,0.0,0.0,0.0,0.5735294117647058,0.0,0.029411764705882363,0.0,0.0,0.5441176470588234,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,68.0,your brain is the problem,your bryan is the problem
2017-09-14 19:34:51.741916+00,102.0,5952479.0,377449.0,approved,0.0,0.0,0.0,0.0,0.0,0.5735294117647058,0.0,0.029411764705882363,0.0,0.0,0.5441176470588234,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,68.0,your brain is the problem,your Brn is the problem
2017-08-17 12:49:24.566501+00,54.0,5719016.0,362310.0,approved,0.0,0.0,0.0,0.0,0.0,0.6447368421052632,0.013157894736842105,0.14473684210526316,0.013157894736842105,0.02631578947368421,0.5526315789473685,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,76.0,doing nothing is better then doing something stupid,doing nothing is better then doing something Stuuupidd
2017-08-30 03:13:50.418604+00,53.0,5864507.0,371444.0,rejected,0.0,0.0,0.0,0.0,0.0,0.8214285714285714,0.0,0.19642857142857145,0.0,0.0,0.75,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,56.0,stupid comment per usual,Stuuupidd comment per usual
2017-07-30 21:35:44.801168+00,54.0,5687058.0,361078.0,rejected,0.0,0.0,0.0,0.0,0.0,0.84375,0.03125,0.140625,0.0,0.0,0.8125,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,64.0,well that was a stupid comment,well that was a Stuuupidd comment
2016-05-12 02:44:43.647811+00,13.0,,75726.0,approved,0.0,0.0,0.0,3.0,0.0,0.9014900662251658,0.07533112582781458,0.8451986754966887,0.5678807947019867,0.0008278145695364237,0.3360927152317881,0.0033112582781456954,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1208.0,what a dick,what a DICKKKK
2016-05-12 02:44:43.647811+00,13.0,,75726.0,approved,0.0,0.0,0.0,3.0,0.0,0.9014900662251658,0.07533112582781458,0.8451986754966887,0.5678807947019867,0.0008278145695364237,0.3360927152317881,0.0033112582781456954,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1208.0,what a dick,what a DIIIICK
2016-05-12 02:44:43.647811+00,13.0,,75726.0,approved,0.0,0.0,0.0,3.0,0.0,0.9014900662251658,0.07533112582781458,0.8451986754966887,0.5678807947019867,0.0008278145695364237,0.3360927152317881,0.0033112582781456954,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1208.0,what a dick,what a DICCKKK
