created_date,publication_id,parent_id,article_id,rating,funny,wow,sad,likes,disagree,toxicity,severe_toxicity,obscene,sexual_explicit,identity_attack,insult,threat,male,female,transgender,other_gender,heterosexual,homosexual_gay_or_lesbian,bisexual,other_sexual_orientation,christian,jewish,muslim,hindu,buddhist,atheist,other_religion,black,white,asian,latino,other_race_or_ethnicity,physical_disability,intellectual_or_learning_disability,psychiatric_or_mental_illness,other_disability,identity_annotator_count,toxicity_annotator_count,clean,perturbed
2017-08-28 16:56:03.144065+00,102.0,5854434.0,371459.0,approved,0.0,0.0,0.0,3.0,0.0,0.7758620689655171,0.03448275862068965,0.08620689655172414,0.0,0.0,0.7931034482758621,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,58.0,i guess they think were stupid or if they say it enough,i guess they think were stpd or if they say it enough
2017-08-28 16:56:03.144065+00,102.0,5854434.0,371459.0,approved,0.0,0.0,0.0,3.0,0.0,0.7758620689655171,0.03448275862068965,0.08620689655172414,0.0,0.0,0.7931034482758621,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,58.0,i guess they think were stupid or if they say it enough,i guess they think were STUPIDDDDD or if they say it enough
2017-08-28 16:56:03.144065+00,102.0,5854434.0,371459.0,approved,0.0,0.0,0.0,3.0,0.0,0.7758620689655171,0.03448275862068965,0.08620689655172414,0.0,0.0,0.7931034482758621,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,58.0,i guess they think were stupid or if they say it enough,i guess they think were Stuuupidd or if they say it enough
2017-03-11 19:28:00.277475+00,93.0,,318557.0,rejected,0.0,0.0,0.0,0.0,0.0,0.9038461538461541,0.0,0.2307692307692308,0.15384615384615385,0.0,0.8653846153846154,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,52.0,this mayor is an ass,this mayor is an ASSSSSSS
2017-03-11 19:28:00.277475+00,93.0,,318557.0,rejected,0.0,0.0,0.0,0.0,0.0,0.9038461538461541,0.0,0.2307692307692308,0.15384615384615385,0.0,0.8653846153846154,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,52.0,this mayor is an ass,this mayor is an assss
2017-03-11 19:28:00.277475+00,93.0,,318557.0,rejected,0.0,0.0,0.0,0.0,0.0,0.9038461538461541,0.0,0.2307692307692308,0.15384615384615385,0.0,0.8653846153846154,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,52.0,this mayor is an ass,this mayor is an ASSSSS
2016-05-04 15:09:22.115543+00,21.0,302847.0,73364.0,rejected,0.0,0.0,0.0,0.0,0.0,0.7272727272727274,0.060606060606060615,0.0,0.0,0.0,0.7121212121212122,0.09090909090909093,,,,,,,,,,,,,,,,,,,,,,,,,0.0,66.0,also missing is making you squeal like a pig,also missing is making you squeal like a PIGGG
2017-05-21 00:47:57.809682+00,21.0,5282693.0,336231.0,approved,0.0,0.0,0.0,6.0,5.0,0.9027777777777778,0.013888888888888888,0.2083333333333333,0.0,0.0,0.875,0.18055555555555555,,,,,,,,,,,,,,,,,,,,,,,,,0.0,72.0,you cant fix stupid you can only run them out of office as soon as possible,you cant fix stupiddddd you can only run them out of office as soon as possible
2017-05-21 00:47:57.809682+00,21.0,5282693.0,336231.0,approved,0.0,0.0,0.0,6.0,5.0,0.9027777777777778,0.013888888888888888,0.2083333333333333,0.0,0.0,0.875,0.18055555555555555,,,,,,,,,,,,,,,,,,,,,,,,,0.0,72.0,you cant fix stupid you can only run them out of office as soon as possible,you cant fix stpd you can only run them out of office as soon as possible
2017-05-21 00:47:57.809682+00,21.0,5282693.0,336231.0,approved,0.0,0.0,0.0,6.0,5.0,0.9027777777777778,0.013888888888888888,0.2083333333333333,0.0,0.0,0.875,0.18055555555555555,,,,,,,,,,,,,,,,,,,,,,,,,0.0,72.0,you cant fix stupid you can only run them out of office as soon as possible,you cant fix STUPIDDDDD you can only run them out of office as soon as possible
2017-08-27 03:12:22.129969+00,21.0,5836603.0,369872.0,rejected,0.0,0.0,0.0,0.0,0.0,0.8253968253968254,0.1111111111111111,0.015873015873015872,0.0,0.0,0.031746031746031744,0.8253968253968254,,,,,,,,,,,,,,,,,,,,,,,,,0.0,63.0,next time just shoot yourself,next time just Shooooot yourself
2017-08-27 03:12:22.129969+00,21.0,5836603.0,369872.0,rejected,0.0,0.0,0.0,0.0,0.0,0.8253968253968254,0.1111111111111111,0.015873015873015872,0.0,0.0,0.031746031746031744,0.8253968253968254,,,,,,,,,,,,,,,,,,,,,,,,,0.0,63.0,next time just shoot yourself,next time just SH_T yourself
2017-08-27 03:12:22.129969+00,21.0,5836603.0,369872.0,rejected,0.0,0.0,0.0,0.0,0.0,0.8253968253968254,0.1111111111111111,0.015873015873015872,0.0,0.0,0.031746031746031744,0.8253968253968254,,,,,,,,,,,,,,,,,,,,,,,,,0.0,63.0,next time just shoot yourself,next time just Shot yourself
2017-11-03 13:33:16.727860+00,75.0,,396650.0,approved,0.0,0.0,0.0,1.0,0.0,0.8571428571428571,0.0,0.125,0.0,0.0,0.7857142857142857,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,56.0,this is a stupid idea,this is a Stuuupidd idea
2017-11-03 13:33:16.727860+00,75.0,,396650.0,approved,0.0,0.0,0.0,1.0,0.0,0.8571428571428571,0.0,0.125,0.0,0.0,0.7857142857142857,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,56.0,this is a stupid idea,this is a stupiddddd idea
2017-11-03 13:33:16.727860+00,75.0,,396650.0,approved,0.0,0.0,0.0,1.0,0.0,0.8571428571428571,0.0,0.125,0.0,0.0,0.7857142857142857,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,56.0,this is a stupid idea,this is a stpd idea
2016-12-03 07:05:09.246156+00,54.0,654490.0,154341.0,rejected,0.0,0.0,0.0,0.0,0.0,1.0,0.045454545454545456,0.11363636363636365,0.0,0.022727272727272728,0.9318181818181815,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,44.0,are you that stupid you clearly are,are you that STUPIDDDDD you clearly are
