created_date,publication_id,parent_id,article_id,rating,funny,wow,sad,likes,disagree,toxicity,severe_toxicity,obscene,sexual_explicit,identity_attack,insult,threat,male,female,transgender,other_gender,heterosexual,homosexual_gay_or_lesbian,bisexual,other_sexual_orientation,christian,jewish,muslim,hindu,buddhist,atheist,other_religion,black,white,asian,latino,other_race_or_ethnicity,physical_disability,intellectual_or_learning_disability,psychiatric_or_mental_illness,other_disability,identity_annotator_count,toxicity_annotator_count,clean,perturbed
2017-11-08 15:47:46.233903+00,102.0,6314814.0,398264.0,rejected,0.0,0.0,0.0,0.0,0.0,0.7843137254901958,0.0,0.1568627450980392,0.0,0.0,0.7450980392156864,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,51.0,u look as stupid as u sound,u look as stupiddddd as u sound
2017-11-08 15:47:46.233903+00,102.0,6314814.0,398264.0,rejected,0.0,0.0,0.0,0.0,0.0,0.7843137254901958,0.0,0.1568627450980392,0.0,0.0,0.7450980392156864,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,51.0,u look as stupid as u sound,u look as stpd as u sound
2017-11-08 15:47:46.233903+00,102.0,6314814.0,398264.0,rejected,0.0,0.0,0.0,0.0,0.0,0.7843137254901958,0.0,0.1568627450980392,0.0,0.0,0.7450980392156864,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,51.0,u look as stupid as u sound,u look as STUPIDDDDD as u sound
2017-08-27 18:23:24.098668+00,105.0,,370499.0,rejected,0.0,0.0,0.0,0.0,0.0,0.8771929824561403,0.17543859649122806,0.8421052631578947,0.035087719298245605,0.035087719298245605,0.7894736842105262,0.08771929824561403,,,,,,,,,,,,,,,,,,,,,,,,,0.0,57.0,waterboard the son of a bitch,waterboard the son of a biiitchhh
2017-08-27 18:23:24.098668+00,105.0,,370499.0,rejected,0.0,0.0,0.0,0.0,0.0,0.8771929824561403,0.17543859649122806,0.8421052631578947,0.035087719298245605,0.035087719298245605,0.7894736842105262,0.08771929824561403,,,,,,,,,,,,,,,,,,,,,,,,,0.0,57.0,waterboard the son of a bitch,waterboard the son of a Biiiiitch
2017-08-27 18:23:24.098668+00,105.0,,370499.0,rejected,0.0,0.0,0.0,0.0,0.0,0.8771929824561403,0.17543859649122806,0.8421052631578947,0.035087719298245605,0.035087719298245605,0.7894736842105262,0.08771929824561403,,,,,,,,,,,,,,,,,,,,,,,,,0.0,57.0,waterboard the son of a bitch,waterboard the son of a biiiiitch
2017-05-01 20:13:50.862344+00,54.0,,331107.0,approved,0.0,0.0,2.0,1.0,0.0,0.7571428571428571,0.014285714285714284,0.14285714285714285,0.0,0.0,0.7571428571428571,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,70.0,recall who once said its the economy stupid,recall who once said its the economy Stuuupidd
2017-05-01 20:13:50.862344+00,54.0,,331107.0,approved,0.0,0.0,2.0,1.0,0.0,0.7571428571428571,0.014285714285714284,0.14285714285714285,0.0,0.0,0.7571428571428571,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,70.0,recall who once said its the economy stupid,recall who once said its the economy stupiddddd
2017-05-01 20:13:50.862344+00,54.0,,331107.0,approved,0.0,0.0,2.0,1.0,0.0,0.7571428571428571,0.014285714285714284,0.14285714285714285,0.0,0.0,0.7571428571428571,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,70.0,recall who once said its the economy stupid,recall who once said its the economy stpd
2017-03-21 03:25:27.962418+00,21.0,,320833.0,approved,0.0,0.0,0.0,5.0,1.0,0.875,0.03571428571428571,0.8392857142857143,0.0,0.0,0.17857142857142858,0.05357142857142857,,,,,,,,,,,,,,,,,,,,,,,,,0.0,56.0,get a damn rope,get a DaaaAAMN rope
