created_date,publication_id,parent_id,article_id,rating,funny,wow,sad,likes,disagree,toxicity,severe_toxicity,obscene,sexual_explicit,identity_attack,insult,threat,male,female,transgender,other_gender,heterosexual,homosexual_gay_or_lesbian,bisexual,other_sexual_orientation,christian,jewish,muslim,hindu,buddhist,atheist,other_religion,black,white,asian,latino,other_race_or_ethnicity,physical_disability,intellectual_or_learning_disability,psychiatric_or_mental_illness,other_disability,identity_annotator_count,toxicity_annotator_count,clean,perturbed
2016-09-23 17:38:34.388704+00,21.0,488116.0,146681.0,approved,0.0,0.0,0.0,2.0,0.0,0.8695652173913043,0.043478260869565216,0.20289855072463767,0.014492753623188406,0.0,0.855072463768116,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,69.0,false argument linear extrapolation try again only this time think before you say something this stupid,false argument linear extrapolation try again only this time think before you say something this Stuuupidd
2016-09-23 17:38:34.388704+00,21.0,488116.0,146681.0,approved,0.0,0.0,0.0,2.0,0.0,0.8695652173913043,0.043478260869565216,0.20289855072463767,0.014492753623188406,0.0,0.855072463768116,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,69.0,false argument linear extrapolation try again only this time think before you say something this stupid,false argument linear extrapolation try again only this time think before you say something this stupiddddd
2017-01-16 13:03:20.353139+00,54.0,846336.0,162092.0,rejected,0.0,0.0,0.0,0.0,0.0,0.9375,0.0625,0.140625,0.0,0.15625,0.9375,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,64.0,racist or stupid is there any difference when it comes to the left like you,racist or stpd is there any difference when it comes to the left like you
2017-01-16 13:03:20.353139+00,54.0,846336.0,162092.0,rejected,0.0,0.0,0.0,0.0,0.0,0.9375,0.0625,0.140625,0.0,0.15625,0.9375,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,64.0,racist or stupid is there any difference when it comes to the left like you,racist or STUPIDDDDD is there any difference when it comes to the left like you
2017-01-16 13:03:20.353139+00,54.0,846336.0,162092.0,rejected,0.0,0.0,0.0,0.0,0.0,0.9375,0.0625,0.140625,0.0,0.15625,0.9375,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,64.0,racist or stupid is there any difference when it comes to the left like you,racist or Stuuupidd is there any difference when it comes to the left like you
2016-07-26 22:51:27.028185+00,21.0,,142349.0,rejected,0.0,0.0,0.0,0.0,0.0,0.8,0.14545454545454545,0.03636363636363636,0.0,0.0,0.12727272727272726,0.7090909090909091,,,,,,,,,,,,,,,,,,,,,,,,,0.0,55.0,i hope they die in jail,i hope they DIEEE in jail
2016-07-26 22:51:27.028185+00,21.0,,142349.0,rejected,0.0,0.0,0.0,0.0,0.0,0.8,0.14545454545454545,0.03636363636363636,0.0,0.0,0.12727272727272726,0.7090909090909091,,,,,,,,,,,,,,,,,,,,,,,,,0.0,55.0,i hope they die in jail,i hope they DIEEEEE in jail
2016-07-26 22:51:27.028185+00,21.0,,142349.0,rejected,0.0,0.0,0.0,0.0,0.0,0.8,0.14545454545454545,0.03636363636363636,0.0,0.0,0.12727272727272726,0.7090909090909091,,,,,,,,,,,,,,,,,,,,,,,,,0.0,55.0,i hope they die in jail,i hope they dieee in jail
2016-05-30 12:48:36.557368+00,6.0,,78280.0,approved,0.0,0.0,0.0,0.0,0.0,0.9845779220779219,0.16233766233766234,0.8482142857142857,0.7483766233766234,0.00405844155844156,0.8474025974025974,0.00487012987012987,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1232.0,ugly ass eyesore,ugly As eyesore
2016-05-30 12:48:36.557368+00,6.0,,78280.0,approved,0.0,0.0,0.0,0.0,0.0,0.9845779220779219,0.16233766233766234,0.8482142857142857,0.7483766233766234,0.00405844155844156,0.8474025974025974,0.00487012987012987,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1232.0,ugly ass eyesore,ugly asssss eyesore
